wavenumber_cm,absorption,cd
18808.5679,6.11305587e-03,7.79282372e+02
18809.0180,6.09683895e-03,7.76414548e+02
18809.4681,6.08068753e-03,7.73560633e+02
18809.9182,6.06460128e-03,7.70720543e+02
18810.3683,6.04857984e-03,7.67894198e+02
18810.8185,6.03262286e-03,7.65081516e+02
18811.2686,6.01673001e-03,7.62282415e+02
18811.7187,6.00090094e-03,7.59496815e+02
18812.1688,5.98513531e-03,7.56724638e+02
18812.6189,5.96943280e-03,7.53965802e+02
18813.0690,5.95379305e-03,7.51220230e+02
18813.5191,5.93821574e-03,7.48487844e+02
18813.9692,5.92270055e-03,7.45768566e+02
18814.4194,5.90724713e-03,7.43062318e+02
18814.8695,5.89185518e-03,7.40369025e+02
18815.3196,5.87652435e-03,7.37688610e+02
18815.7697,5.86125434e-03,7.35020998e+02
18816.2198,5.84604481e-03,7.32366113e+02
18816.6699,5.83089546e-03,7.29723881e+02
18817.1200,5.81580597e-03,7.27094229e+02
18817.5701,5.80077602e-03,7.24477082e+02
18818.0203,5.78580530e-03,7.21872368e+02
18818.4704,5.77089350e-03,7.19280015e+02
18818.9205,5.75604032e-03,7.16699949e+02
18819.3706,5.74124545e-03,7.14132100e+02
18819.8207,5.72650859e-03,7.11576397e+02
18820.2708,5.71182942e-03,7.09032770e+02
18820.7209,5.69720766e-03,7.06501147e+02
18821.1710,5.68264301e-03,7.03981460e+02
18821.6212,5.66813517e-03,7.01473639e+02
18822.0713,5.65368384e-03,6.98977616e+02
18822.5214,5.63928873e-03,6.96493322e+02
18822.9715,5.62494956e-03,6.94020691e+02
18823.4216,5.61066603e-03,6.91559654e+02
18823.8717,5.59643785e-03,6.89110145e+02
18824.3218,5.58226475e-03,6.86672097e+02
18824.7719,5.56814644e-03,6.84245445e+02
18825.2221,5.55408263e-03,6.81830122e+02
18825.6722,5.54007305e-03,6.79426065e+02
18826.1223,5.52611742e-03,6.77033208e+02
18826.5724,5.51221546e-03,6.74651488e+02
18827.0225,5.49836690e-03,6.72280839e+02
18827.4726,5.48457147e-03,6.69921200e+02
18827.9227,5.47082889e-03,6.67572508e+02
18828.3728,5.45713889e-03,6.65234699e+02
18828.8230,5.44350122e-03,6.62907712e+02
18829.2731,5.42991559e-03,6.60591485e+02
18829.7232,5.41638175e-03,6.58285956e+02
18830.1733,5.40289944e-03,6.55991066e+02
18830.6234,5.38946838e-03,6.53706754e+02
18831.0735,5.37608834e-03,6.51432959e+02
18831.5236,5.36275903e-03,6.49169623e+02
18831.9737,5.34948022e-03,6.46916685e+02
18832.4239,5.33625164e-03,6.44674087e+02
18832.8740,5.32307304e-03,6.42441771e+02
18833.3241,5.30994417e-03,6.40219678e+02
18833.7742,5.29686479e-03,6.38007752e+02
18834.2243,5.28383463e-03,6.35805933e+02
18834.6744,5.27085346e-03,6.33614167e+02
18835.1245,5.25792102e-03,6.31432395e+02
18835.5746,5.24503709e-03,6.29260563e+02
18836.0248,5.23220140e-03,6.27098614e+02
18836.4749,5.21941373e-03,6.24946492e+02
18836.9250,5.20667383e-03,6.22804144e+02
18837.3751,5.19398146e-03,6.20671513e+02
18837.8252,5.18133640e-03,6.18548546e+02
18838.2753,5.16873839e-03,6.16435189e+02
18838.7254,5.15618722e-03,6.14331388e+02
18839.1755,5.14368264e-03,6.12237090e+02
18839.6257,5.13122442e-03,6.10152242e+02
18840.0758,5.11881235e-03,6.08076791e+02
18840.5259,5.10644618e-03,6.06010685e+02
18840.9760,5.09412570e-03,6.03953873e+02
18841.4261,5.08185067e-03,6.01906302e+02
18841.8762,5.06962088e-03,5.99867921e+02
18842.3263,5.05743609e-03,5.97838680e+02
18842.7764,5.04529610e-03,5.95818529e+02
18843.2266,5.03320067e-03,5.93807415e+02
18843.6767,5.02114960e-03,5.91805291e+02
18844.1268,5.00914266e-03,5.89812106e+02
18844.5769,4.99717964e-03,5.87827812e+02
18845.0270,4.98526032e-03,5.85852358e+02
18845.4771,4.97338449e-03,5.83885697e+02
18845.9272,4.96155195e-03,5.81927780e+02
18846.3773,4.94976246e-03,5.79978559e+02
18846.8275,4.93801584e-03,5.78037987e+02
18847.2776,4.92631187e-03,5.76106016e+02
18847.7277,4.91465034e-03,5.74182599e+02
18848.1778,4.90303104e-03,5.72267689e+02
18848.6279,4.89145378e-03,5.70361240e+02
18849.0780,4.87991835e-03,5.68463206e+02
18849.5281,4.86842455e-03,5.66573541e+02
18849.9782,4.85697217e-03,5.64692198e+02
18850.4284,4.84556102e-03,5.62819134e+02
18850.8785,4.83419090e-03,5.60954303e+02
18851.3286,4.82286160e-03,5.59097660e+02
18851.7787,4.81157295e-03,5.57249161e+02
18852.2288,4.80032473e-03,5.55408762e+02
18852.6789,4.78911676e-03,5.53576418e+02
18853.1290,4.77794885e-03,5.51752087e+02
18853.5791,4.76682079e-03,5.49935725e+02
18854.0293,4.75573241e-03,5.48127289e+02
18854.4794,4.74468351e-03,5.46326736e+02
18854.9295,4.73367390e-03,5.44534023e+02
18855.3796,4.72270340e-03,5.42749110e+02
18855.8297,4.71177183e-03,5.40971952e+02
18856.2798,4.70087899e-03,5.39202510e+02
18856.7299,4.69002470e-03,5.37440741e+02
18857.1800,4.67920878e-03,5.35686605e+02
18857.6302,4.66843105e-03,5.33940060e+02
18858.0803,4.65769133e-03,5.32201066e+02
18858.5304,4.64698943e-03,5.30469583e+02
18858.9805,4.63632519e-03,5.28745569e+02
18859.4306,4.62569842e-03,5.27028987e+02
18859.8807,4.61510894e-03,5.25319795e+02
18860.3308,4.60455659e-03,5.23617955e+02
18860.7809,4.59404118e-03,5.21923427e+02
18861.2311,4.58356254e-03,5.20236173e+02
18861.6812,4.57312051e-03,5.18556153e+02
18862.1313,4.56271491e-03,5.16883330e+02
18862.5814,4.55234556e-03,5.15217666e+02
18863.0315,4.54201230e-03,5.13559122e+02
18863.4816,4.53171497e-03,5.11907661e+02
18863.9317,4.52145339e-03,5.10263245e+02
18864.3818,4.51122740e-03,5.08625837e+02
18864.8320,4.50103683e-03,5.06995401e+02
18865.2821,4.49088152e-03,5.05371899e+02
18865.7322,4.48076130e-03,5.03755295e+02
18866.1823,4.47067601e-03,5.02145553e+02
18866.6324,4.46062549e-03,5.00542636e+02
18867.0825,4.45060959e-03,4.98946509e+02
18867.5326,4.44062813e-03,4.97357136e+02
18867.9827,4.43068096e-03,4.95774483e+02
18868.4329,4.42076793e-03,4.94198512e+02
18868.8830,4.41088887e-03,4.92629191e+02
18869.3331,4.40104362e-03,4.91066483e+02
18869.7832,4.39123205e-03,4.89510355e+02
18870.2333,4.38145398e-03,4.87960772e+02
18870.6834,4.37170927e-03,4.86417699e+02
18871.1335,4.36199776e-03,4.84881104e+02
18871.5836,4.35231930e-03,4.83350953e+02
18872.0338,4.34267375e-03,4.81827211e+02
18872.4839,4.33306094e-03,4.80309846e+02
18872.9340,4.32348073e-03,4.78798825e+02
18873.3841,4.31393298e-03,4.77294114e+02
18873.8342,4.30441753e-03,4.75795682e+02
18874.2843,4.29493424e-03,4.74303495e+02
18874.7344,4.28548296e-03,4.72817522e+02
18875.1845,4.27606355e-03,4.71337730e+02
18875.6347,4.26667587e-03,4.69864087e+02
18876.0848,4.25731976e-03,4.68396563e+02
18876.5349,4.24799509e-03,4.66935124e+02
18876.9850,4.23870171e-03,4.65479741e+02
18877.4351,4.22943949e-03,4.64030382e+02
18877.8852,4.22020828e-03,4.62587015e+02
18878.3353,4.21100795e-03,4.61149611e+02
18878.7854,4.20183835e-03,4.59718139e+02
18879.2356,4.19269935e-03,4.58292568e+02
18879.6857,4.18359081e-03,4.56872868e+02
18880.1358,4.17451260e-03,4.55459010e+02
18880.5859,4.16546457e-03,4.54050963e+02
18881.0360,4.15644660e-03,4.52648698e+02
18881.4861,4.14745855e-03,4.51252185e+02
18881.9362,4.13850028e-03,4.49861396e+02
18882.3863,4.12957166e-03,4.48476300e+02
18882.8365,4.12067257e-03,4.47096870e+02
18883.2866,4.11180287e-03,4.45723076e+02
18883.7367,4.10296243e-03,4.44354890e+02
18884.1868,4.09415112e-03,4.42992284e+02
18884.6369,4.08536880e-03,4.41635228e+02
18885.0870,4.07661537e-03,4.40283696e+02
18885.5371,4.06789067e-03,4.38937659e+02
18885.9872,4.05919460e-03,4.37597090e+02
18886.4374,4.05052702e-03,4.36261961e+02
18886.8875,4.04188780e-03,4.34932244e+02
18887.3376,4.03327683e-03,4.33607913e+02
18887.7877,4.02469397e-03,4.32288940e+02
18888.2378,4.01613911e-03,4.30975298e+02
18888.6879,4.00761212e-03,4.29666961e+02
18889.1380,3.99911288e-03,4.28363902e+02
18889.5881,3.99064127e-03,4.27066095e+02
18890.0383,3.98219716e-03,4.25773514e+02
18890.4884,3.97378044e-03,4.24486131e+02
18890.9385,3.96539099e-03,4.23203922e+02
18891.3886,3.95702869e-03,4.21926860e+02
18891.8387,3.94869341e-03,4.20654921e+02
18892.2888,3.94038505e-03,4.19388077e+02
18892.7389,3.93210349e-03,4.18126305e+02
18893.1890,3.92384861e-03,4.16869578e+02
18893.6392,3.91562029e-03,4.15617873e+02
18894.0893,3.90741842e-03,4.14371163e+02
18894.5394,3.89924288e-03,4.13129424e+02
18894.9895,3.89109356e-03,4.11892632e+02
18895.4396,3.88297036e-03,4.10660762e+02
18895.8897,3.87487315e-03,4.09433789e+02
18896.3398,3.86680182e-03,4.08211690e+02
18896.7899,3.85875626e-03,4.06994441e+02
18897.2401,3.85073636e-03,4.05782017e+02
18897.6902,3.84274202e-03,4.04574395e+02
18898.1403,3.83477312e-03,4.03371551e+02
18898.5904,3.82682954e-03,4.02173462e+02
18899.0405,3.81891120e-03,4.00980104e+02
18899.4906,3.81101797e-03,3.99791454e+02
18899.9407,3.80314975e-03,3.98607490e+02
18900.3908,3.79530643e-03,3.97428187e+02
18900.8410,3.78748790e-03,3.96253524e+02
18901.2911,3.77969407e-03,3.95083478e+02
18901.7412,3.77192482e-03,3.93918026e+02
18902.1913,3.76418006e-03,3.92757146e+02
18902.6414,3.75645967e-03,3.91600815e+02
18903.0915,3.74876355e-03,3.90449011e+02
18903.5416,3.74109161e-03,3.89301712e+02
18903.9917,3.73344374e-03,3.88158897e+02
18904.4419,3.72581983e-03,3.87020544e+02
18904.8920,3.71821979e-03,3.85886631e+02
18905.3421,3.71064351e-03,3.84757136e+02
18905.7922,3.70309090e-03,3.83632038e+02
18906.2423,3.69556186e-03,3.82511315e+02
18906.6924,3.68805628e-03,3.81394948e+02
18907.1425,3.68057407e-03,3.80282914e+02
18907.5926,3.67311513e-03,3.79175193e+02
18908.0428,3.66567937e-03,3.78071763e+02
18908.4929,3.65826668e-03,3.76972605e+02
18908.9430,3.65087696e-03,3.75877698e+02
18909.3931,3.64351014e-03,3.74787020e+02
18909.8432,3.63616610e-03,3.73700553e+02
18910.2933,3.62884475e-03,3.72618275e+02
18910.7434,3.62154600e-03,3.71540167e+02
18911.1935,3.61426976e-03,3.70466209e+02
18911.6437,3.60701592e-03,3.69396381e+02
18912.0938,3.59978441e-03,3.68330662e+02
18912.5439,3.59257512e-03,3.67269034e+02
18912.9940,3.58538796e-03,3.66211477e+02
18913.4441,3.57822285e-03,3.65157972e+02
18913.8942,3.57107968e-03,3.64108498e+02
18914.3443,3.56395838e-03,3.63063038e+02
18914.7944,3.55685884e-03,3.62021572e+02
18915.2446,3.54978099e-03,3.60984080e+02
18915.6947,3.54272472e-03,3.59950545e+02
18916.1448,3.53568996e-03,3.58920947e+02
18916.5949,3.52867661e-03,3.57895267e+02
18917.0450,3.52168459e-03,3.56873488e+02
18917.4951,3.51471381e-03,3.55855591e+02
18917.9452,3.50776418e-03,3.54841556e+02
18918.3953,3.50083561e-03,3.53831367e+02
18918.8455,3.49392802e-03,3.52825005e+02
18919.2956,3.48704132e-03,3.51822452e+02
18919.7457,3.48017544e-03,3.50823690e+02
18920.1958,3.47333027e-03,3.49828701e+02
18920.6459,3.46650575e-03,3.48837467e+02
18921.0960,3.45970178e-03,3.47849971e+02
18921.5461,3.45291828e-03,3.46866196e+02
18921.9962,3.44615517e-03,3.45886123e+02
18922.4464,3.43941237e-03,3.44909736e+02
18922.8965,3.43268979e-03,3.43937017e+02
18923.3466,3.42598735e-03,3.42967949e+02
18923.7967,3.41930497e-03,3.42002515e+02
18924.2468,3.41264257e-03,3.41040699e+02
18924.6969,3.40600007e-03,3.40082482e+02
18925.1470,3.39937739e-03,3.39127849e+02
18925.5971,3.39277445e-03,3.38176783e+02
18926.0473,3.38619117e-03,3.37229267e+02
18926.4974,3.37962747e-03,3.36285285e+02
18926.9475,3.37308327e-03,3.35344820e+02
18927.3976,3.36655849e-03,3.34407856e+02
18927.8477,3.36005306e-03,3.33474377e+02
18928.2978,3.35356690e-03,3.32544366e+02
18928.7479,3.34709993e-03,3.31617809e+02
18929.1980,3.34065208e-03,3.30694687e+02
18929.6482,3.33422327e-03,3.29774987e+02
18930.0983,3.32781341e-03,3.28858692e+02
18930.5484,3.32142245e-03,3.27945785e+02
18930.9985,3.31505030e-03,3.27036253e+02
18931.4486,3.30869689e-03,3.26130079e+02
18931.8987,3.30236214e-03,3.25227248e+02
18932.3488,3.29604598e-03,3.24327744e+02
18932.7989,3.28974833e-03,3.23431552e+02
18933.2491,3.28346913e-03,3.22538657e+02
18933.6992,3.27720830e-03,3.21649044e+02
18934.1493,3.27096577e-03,3.20762698e+02
18934.5994,3.26474146e-03,3.19879604e+02
18935.0495,3.25853530e-03,3.18999747e+02
18935.4996,3.25234723e-03,3.18123112e+02
18935.9497,3.24617717e-03,3.17249685e+02
18936.3998,3.24002504e-03,3.16379450e+02
18936.8500,3.23389079e-03,3.15512395e+02
18937.3001,3.22777434e-03,3.14648503e+02
18937.7502,3.22167561e-03,3.13787761e+02
18938.2003,3.21559455e-03,3.12930154e+02
18938.6504,3.20953108e-03,3.12075668e+02
18939.1005,3.20348513e-03,3.11224289e+02
18939.5506,3.19745664e-03,3.10376004e+02
18940.0008,3.19144553e-03,3.09530797e+02
18940.4509,3.18545174e-03,3.08688655e+02
18940.9010,3.17947520e-03,3.07849564e+02
18941.3511,3.17351585e-03,3.07013510e+02
18941.8012,3.16757362e-03,3.06180480e+02
18942.2513,3.16164843e-03,3.05350461e+02
18942.7014,3.15574023e-03,3.04523437e+02
18943.1515,3.14984896e-03,3.03699397e+02
18943.6017,3.14397453e-03,3.02878327e+02
18944.0518,3.13811690e-03,3.02060212e+02
18944.5019,3.13227598e-03,3.01245041e+02
18944.9520,3.12645173e-03,3.00432800e+02
18945.4021,3.12064408e-03,2.99623475e+02
18945.8522,3.11485295e-03,2.98817054e+02
18946.3023,3.10907830e-03,2.98013524e+02
18946.7524,3.10332005e-03,2.97212872e+02
18947.2026,3.09757814e-03,2.96415085e+02
18947.6527,3.09185251e-03,2.95620149e+02
18948.1028,3.08614310e-03,2.94828054e+02
18948.5529,3.08044984e-03,2.94038785e+02
18949.0030,3.07477268e-03,2.93252330e+02
18949.4531,3.06911155e-03,2.92468678e+02
18949.9032,3.06346639e-03,2.91687814e+02
18950.3533,3.05783714e-03,2.90909728e+02
18950.8035,3.05222374e-03,2.90134406e+02
18951.2536,3.04662613e-03,2.89361837e+02
18951.7037,3.04104425e-03,2.88592008e+02
18952.1538,3.03547804e-03,2.87824907e+02
18952.6039,3.02992743e-03,2.87060523e+02
18953.0540,3.02439238e-03,2.86298842e+02
18953.5041,3.01887282e-03,2.85539854e+02
18953.9542,3.01336870e-03,2.84783546e+02
18954.4044,3.00787995e-03,2.84029907e+02
18954.8545,3.00240652e-03,2.83278924e+02
18955.3046,2.99694835e-03,2.82530586e+02
18955.7547,2.99150538e-03,2.81784883e+02
18956.2048,2.98607755e-03,2.81041801e+02
18956.6549,2.98066481e-03,2.80301329e+02
18957.1050,2.97526711e-03,2.79563457e+02
18957.5551,2.96988438e-03,2.78828172e+02
18958.0053,2.96451657e-03,2.78095464e+02
18958.4554,2.95916362e-03,2.77365321e+02
18958.9055,2.95382548e-03,2.76637732e+02
18959.3556,2.94850209e-03,2.75912686e+02
18959.8057,2.94319340e-03,2.75190171e+02
18960.2558,2.93789935e-03,2.74470177e+02
18960.7059,2.93261989e-03,2.73752693e+02
18961.1560,2.92735496e-03,2.73037708e+02
18961.6062,2.92210451e-03,2.72325211e+02
18962.0563,2.91686849e-03,2.71615191e+02
18962.5064,2.91164684e-03,2.70907637e+02
18962.9565,2.90643951e-03,2.70202539e+02
18963.4066,2.90124644e-03,2.69499887e+02
18963.8567,2.89606759e-03,2.68799669e+02
18964.3068,2.89090290e-03,2.68101875e+02
18964.7569,2.88575231e-03,2.67406495e+02
18965.2071,2.88061579e-03,2.66713518e+02
18965.6572,2.87549326e-03,2.66022934e+02
18966.1073,2.87038469e-03,2.65334732e+02
18966.5574,2.86529002e-03,2.64648903e+02
18967.0075,2.86020920e-03,2.63965436e+02
18967.4576,2.85514218e-03,2.63284321e+02
18967.9077,2.85008891e-03,2.62605547e+02
18968.3578,2.84504934e-03,2.61929106e+02
18968.8080,2.84002341e-03,2.61254987e+02
18969.2581,2.83501108e-03,2.60583179e+02
18969.7082,2.83001231e-03,2.59913673e+02
18970.1583,2.82502703e-03,2.59246460e+02
18970.6084,2.82005520e-03,2.58581529e+02
18971.0585,2.81509677e-03,2.57918871e+02
18971.5086,2.81015169e-03,2.57258476e+02
18971.9587,2.80521992e-03,2.56600334e+02
18972.4089,2.80030140e-03,2.55944436e+02
18972.8590,2.79539609e-03,2.55290772e+02
18973.3091,2.79050393e-03,2.54639333e+02
18973.7592,2.78562489e-03,2.53990109e+02
18974.2093,2.78075892e-03,2.53343091e+02
18974.6594,2.77590595e-03,2.52698269e+02
18975.1095,2.77106596e-03,2.52055635e+02
18975.5596,2.76623889e-03,2.51415179e+02
18976.0098,2.76142470e-03,2.50776892e+02
18976.4599,2.75662334e-03,2.50140764e+02
18976.9100,2.75183476e-03,2.49506787e+02
18977.3601,2.74705892e-03,2.48874952e+02
18977.8102,2.74229576e-03,2.48245248e+02
18978.2603,2.73754526e-03,2.47617669e+02
18978.7104,2.73280736e-03,2.46992204e+02
18979.1605,2.72808201e-03,2.46368844e+02
18979.6107,2.72336917e-03,2.45747581e+02
18980.0608,2.71866880e-03,2.45128407e+02
18980.5109,2.71398084e-03,2.44511311e+02
18980.9610,2.70930527e-03,2.43896286e+02
18981.4111,2.70464203e-03,2.43283323e+02
18981.8612,2.69999108e-03,2.42672414e+02
18982.3113,2.69535237e-03,2.42063549e+02
18982.7614,2.69072586e-03,2.41456720e+02
18983.2116,2.68611151e-03,2.40851919e+02
18983.6617,2.68150928e-03,2.40249137e+02
18984.1118,2.67691912e-03,2.39648365e+02
18984.5619,2.67234099e-03,2.39049597e+02
18985.0120,2.66777484e-03,2.38452822e+02
18985.4621,2.66322064e-03,2.37858033e+02
18985.9122,2.65867834e-03,2.37265222e+02
18986.3623,2.65414790e-03,2.36674380e+02
18986.8125,2.64962928e-03,2.36085499e+02
18987.2626,2.64512243e-03,2.35498571e+02
18987.7127,2.64062732e-03,2.34913589e+02
18988.1628,2.63614390e-03,2.34330543e+02
18988.6129,2.63167214e-03,2.33749427e+02
18989.0630,2.62721198e-03,2.33170231e+02
18989.5131,2.62276340e-03,2.32592948e+02
18989.9632,2.61832635e-03,2.32017571e+02
18990.4134,2.61390079e-03,2.31444091e+02
18990.8635,2.60948667e-03,2.30872501e+02
18991.3136,2.60508397e-03,2.30302792e+02
18991.7637,2.60069263e-03,2.29734957e+02
18992.2138,2.59631263e-03,2.29168989e+02
18992.6639,2.59194392e-03,2.28604880e+02
18993.1140,2.58758645e-03,2.28042621e+02
18993.5641,2.58324020e-03,2.27482206e+02
18994.0143,2.57890513e-03,2.26923627e+02
18994.4644,2.57458118e-03,2.26366877e+02
18994.9145,2.57026833e-03,2.25811947e+02
18995.3646,2.56596654e-03,2.25258831e+02
18995.8147,2.56167577e-03,2.24707521e+02
18996.2648,2.55739598e-03,2.24158010e+02
18996.7149,2.55312713e-03,2.23610291e+02
18997.1650,2.54886919e-03,2.23064356e+02
18997.6152,2.54462211e-03,2.22520197e+02
18998.0653,2.54038586e-03,2.21977809e+02
18998.5154,2.53616041e-03,2.21437183e+02
18998.9655,2.53194570e-03,2.20898312e+02
18999.4156,2.52774172e-03,2.20361190e+02
18999.8657,2.52354842e-03,2.19825809e+02
19000.3158,2.51936577e-03,2.19292162e+02
19000.7659,2.51519372e-03,2.18760242e+02
19001.2161,2.51103224e-03,2.18230042e+02
19001.6662,2.50688130e-03,2.17701556e+02
19002.1163,2.50274086e-03,2.17174776e+02
19002.5664,2.49861088e-03,2.16649695e+02
19003.0165,2.49449133e-03,2.16126307e+02
19003.4666,2.49038217e-03,2.15604605e+02
19003.9167,2.48628337e-03,2.15084582e+02
19004.3668,2.48219489e-03,2.14566231e+02
19004.8170,2.47811670e-03,2.14049545e+02
19005.2671,2.47404876e-03,2.13534519e+02
19005.7172,2.46999103e-03,2.13021145e+02
19006.1673,2.46594349e-03,2.12509416e+02
19006.6174,2.46190609e-03,2.11999327e+02
19007.0675,2.45787881e-03,2.11490869e+02
19007.5176,2.45386160e-03,2.10984038e+02
19007.9677,2.44985444e-03,2.10478827e+02
19008.4179,2.44585729e-03,2.09975228e+02
19008.8680,2.44187012e-03,2.09473236e+02
19009.3181,2.43789289e-03,2.08972844e+02
19009.7682,2.43392557e-03,2.08474046e+02
19010.2183,2.42996813e-03,2.07976836e+02
19010.6684,2.42602053e-03,2.07481207e+02
19011.1185,2.42208274e-03,2.06987152e+02
19011.5686,2.41815473e-03,2.06494667e+02
19012.0188,2.41423646e-03,2.06003743e+02
19012.4689,2.41032790e-03,2.05514376e+02
19012.9190,2.40642902e-03,2.05026559e+02
19013.3691,2.40253979e-03,2.04540286e+02
19013.8192,2.39866017e-03,2.04055551e+02
19014.2693,2.39479013e-03,2.03572348e+02
19014.7194,2.39092965e-03,2.03090671e+02
19015.1695,2.38707868e-03,2.02610513e+02
19015.6197,2.38323720e-03,2.02131869e+02
19016.0698,2.37940517e-03,2.01654732e+02
19016.5199,2.37558257e-03,2.01179098e+02
19016.9700,2.37176936e-03,2.00704960e+02
19017.4201,2.36796551e-03,2.00232311e+02
19017.8702,2.36417100e-03,1.99761147e+02
19018.3203,2.36038578e-03,1.99291462e+02
19018.7704,2.35660982e-03,1.98823249e+02
19019.2206,2.35284311e-03,1.98356503e+02
19019.6707,2.34908560e-03,1.97891218e+02
19020.1208,2.34533727e-03,1.97427388e+02
19020.5709,2.34159809e-03,1.96965008e+02
19021.0210,2.33786802e-03,1.96504072e+02
19021.4711,2.33414704e-03,1.96044575e+02
19021.9212,2.33043511e-03,1.95586511e+02
19022.3713,2.32673221e-03,1.95129874e+02
19022.8215,2.32303831e-03,1.94674658e+02
19023.2716,2.31935337e-03,1.94220859e+02
19023.7217,2.31567738e-03,1.93768470e+02
19024.1718,2.31201029e-03,1.93317487e+02
19024.6219,2.30835208e-03,1.92867903e+02
19025.0720,2.30470271e-03,1.92419714e+02
19025.5221,2.30106218e-03,1.91972914e+02
19025.9722,2.29743043e-03,1.91527497e+02
19026.4224,2.29380745e-03,1.91083458e+02
19026.8725,2.29019320e-03,1.90640793e+02
19027.3226,2.28658766e-03,1.90199495e+02
19027.7727,2.28299079e-03,1.89759559e+02
19028.2228,2.27940258e-03,1.89320980e+02
19028.6729,2.27582299e-03,1.88883753e+02
19029.1230,2.27225199e-03,1.88447873e+02
19029.5731,2.26868956e-03,1.88013335e+02
19030.0233,2.26513567e-03,1.87580132e+02
19030.4734,2.26159028e-03,1.87148261e+02
19030.9235,2.25805338e-03,1.86717716e+02
19031.3736,2.25452494e-03,1.86288491e+02
19031.8237,2.25100493e-03,1.85860583e+02
19032.2738,2.24749331e-03,1.85433986e+02
19032.7239,2.24399007e-03,1.85008694e+02
19033.1740,2.24049518e-03,1.84584703e+02
19033.6242,2.23700860e-03,1.84162009e+02
19034.0743,2.23353032e-03,1.83740605e+02
19034.5244,2.23006031e-03,1.83320487e+02
19034.9745,2.22659853e-03,1.82901650e+02
19035.4246,2.22314497e-03,1.82484090e+02
19035.8747,2.21969960e-03,1.82067801e+02
19036.3248,2.21626239e-03,1.81652778e+02
19036.7749,2.21283331e-03,1.81239017e+02
19037.2251,2.20941234e-03,1.80826514e+02
19037.6752,2.20599946e-03,1.80415262e+02
19038.1253,2.20259463e-03,1.80005258e+02
19038.5754,2.19919783e-03,1.79596497e+02
19039.0255,2.19580904e-03,1.79188973e+02
19039.4756,2.19242823e-03,1.78782683e+02
19039.9257,2.18905538e-03,1.78377622e+02
19040.3758,2.18569045e-03,1.77973784e+02
19040.8260,2.18233343e-03,1.77571166e+02
19041.2761,2.17898428e-03,1.77169763e+02
19041.7262,2.17564300e-03,1.76769570e+02
19042.1763,2.17230954e-03,1.76370583e+02
19042.6264,2.16898388e-03,1.75972797e+02
19043.0765,2.16566601e-03,1.75576207e+02
19043.5266,2.16235589e-03,1.75180810e+02
19043.9767,2.15905350e-03,1.74786600e+02
19044.4269,2.15575882e-03,1.74393574e+02
19044.8770,2.15247182e-03,1.74001726e+02
19045.3271,2.14919248e-03,1.73611053e+02
19045.7772,2.14592077e-03,1.73221549e+02
19046.2273,2.14265667e-03,1.72833211e+02
19046.6774,2.13940016e-03,1.72446035e+02
19047.1275,2.13615121e-03,1.72060015e+02
19047.5776,2.13290979e-03,1.71675148e+02
19048.0278,2.12967590e-03,1.71291429e+02
19048.4779,2.12644949e-03,1.70908854e+02
19048.9280,2.12323055e-03,1.70527418e+02
19049.3781,2.12001905e-03,1.70147119e+02
19049.8282,2.11681498e-03,1.69767950e+02
19050.2783,2.11361830e-03,1.69389909e+02
19050.7284,2.11042900e-03,1.69012990e+02
19051.1785,2.10724705e-03,1.68637190e+02
19051.6287,2.10407243e-03,1.68262505e+02
19052.0788,2.10090511e-03,1.67888930e+02
19052.5289,2.09774508e-03,1.67516462e+02
19052.9790,2.09459231e-03,1.67145095e+02
19053.4291,2.09144678e-03,1.66774827e+02
19053.8792,2.08830846e-03,1.66405653e+02
19054.3293,2.08517733e-03,1.66037569e+02
19054.7794,2.08205338e-03,1.65670571e+02
19055.2296,2.07893657e-03,1.65304655e+02
19055.6797,2.07582689e-03,1.64939817e+02
19056.1298,2.07272432e-03,1.64576053e+02
19056.5799,2.06962883e-03,1.64213359e+02
19057.0300,2.06654040e-03,1.63851732e+02
19057.4801,2.06345901e-03,1.63491167e+02
19057.9302,2.06038463e-03,1.63131660e+02
19058.3803,2.05731725e-03,1.62773208e+02
19058.8305,2.05425685e-03,1.62415806e+02
19059.2806,2.05120340e-03,1.62059451e+02
19059.7307,2.04815688e-03,1.61704139e+02
19060.1808,2.04511727e-03,1.61349866e+02
19060.6309,2.04208455e-03,1.60996629e+02
19061.0810,2.03905869e-03,1.60644423e+02
19061.5311,2.03603969e-03,1.60293245e+02
19061.9812,2.03302751e-03,1.59943091e+02
19062.4314,2.03002213e-03,1.59593957e+02
19062.8815,2.02702354e-03,1.59245840e+02
19063.3316,2.02403171e-03,1.58898736e+02
19063.7817,2.02104663e-03,1.58552641e+02
19064.2318,2.01806827e-03,1.58207552e+02
19064.6819,2.01509661e-03,1.57863465e+02
19065.1320,2.01213163e-03,1.57520376e+02
19065.5821,2.00917331e-03,1.57178281e+02
19066.0323,2.00622163e-03,1.56837178e+02
19066.4824,2.00327658e-03,1.56497062e+02
19066.9325,2.00033812e-03,1.56157930e+02
19067.3826,1.99740625e-03,1.55819778e+02
19067.8327,1.99448094e-03,1.55482604e+02
19068.2828,1.99156217e-03,1.55146402e+02
19068.7329,1.98864992e-03,1.54811170e+02
19069.1830,1.98574417e-03,1.54476905e+02
19069.6332,1.98284490e-03,1.54143602e+02
19070.0833,1.97995210e-03,1.53811259e+02
